,windows_run_0,window_mean
1464,282.0,282.0
1465,282.0,282.0
1466,282.0,282.0
1467,282.0,282.0
1468,282.0,282.0
1469,399.0,399.0
1470,282.0,282.0
1471,282.0,282.0
1472,399.0,399.0
1473,282.0,282.0
1474,399.0,399.0
1475,399.0,399.0
1476,399.0,399.0
1477,282.0,282.0
1478,282.0,282.0
1479,399.0,399.0
1480,282.0,282.0
1481,282.0,282.0
1482,399.0,399.0
1483,399.0,399.0
1484,399.0,399.0
1485,399.0,399.0
1486,282.0,282.0
1487,399.0,399.0
1488,399.0,399.0
1489,399.0,399.0
1490,399.0,399.0
1491,282.0,282.0
1492,282.0,282.0
1493,399.0,399.0
1494,399.0,399.0
1495,399.0,399.0
1496,399.0,399.0
1497,399.0,399.0
1498,399.0,399.0
1499,399.0,399.0
1500,399.0,399.0
1501,399.0,399.0
1502,399.0,399.0
1503,399.0,399.0
1504,399.0,399.0
1505,399.0,399.0
1506,399.0,399.0
1507,399.0,399.0
1508,399.0,399.0
1509,399.0,399.0
1510,399.0,399.0
1511,399.0,399.0
1512,399.0,399.0
1513,399.0,399.0
1514,399.0,399.0
1515,399.0,399.0
1516,399.0,399.0
1517,399.0,399.0
1518,399.0,399.0
1519,399.0,399.0
1520,399.0,399.0
1521,399.0,399.0
1522,399.0,399.0
1523,399.0,399.0
1524,399.0,399.0
1525,399.0,399.0
1526,399.0,399.0
1527,399.0,399.0
1528,399.0,399.0
1529,399.0,399.0
1530,399.0,399.0
1531,399.0,399.0
1532,399.0,399.0
1533,399.0,399.0
1534,399.0,399.0
1535,399.0,399.0
1536,399.0,399.0
1537,399.0,399.0
1538,399.0,399.0
1539,399.0,399.0
1540,399.0,399.0
1541,399.0,399.0
1542,399.0,399.0
1543,399.0,399.0
1544,399.0,399.0
1545,399.0,399.0
1546,399.0,399.0
1547,399.0,399.0
1548,399.0,399.0
1549,399.0,399.0
1550,399.0,399.0
1551,399.0,399.0
1552,399.0,399.0
1553,399.0,399.0
1554,399.0,399.0
1555,399.0,399.0
1556,399.0,399.0
1557,399.0,399.0
1558,399.0,399.0
1559,399.0,399.0
1560,399.0,399.0
1561,399.0,399.0
1562,399.0,399.0
1563,399.0,399.0
1564,399.0,399.0
1565,399.0,399.0
1566,399.0,399.0
1567,399.0,399.0
1568,399.0,399.0
1569,399.0,399.0
1570,399.0,399.0
1571,399.0,399.0
1572,399.0,399.0
1573,399.0,399.0
1574,399.0,399.0
1575,399.0,399.0
1576,399.0,399.0
1577,399.0,399.0
1578,399.0,399.0
1579,399.0,399.0
1580,399.0,399.0
1581,399.0,399.0
1582,399.0,399.0
1583,399.0,399.0
1584,399.0,399.0
1585,399.0,399.0
1586,399.0,399.0
1587,399.0,399.0
1588,399.0,399.0
1589,399.0,399.0
1590,399.0,399.0
1591,399.0,399.0
1592,399.0,399.0
1593,399.0,399.0
1594,399.0,399.0
1595,399.0,399.0
1596,399.0,399.0
1597,399.0,399.0
1598,399.0,399.0
1599,565.0,565.0
1600,565.0,565.0
1601,565.0,565.0
1602,399.0,399.0
1603,565.0,565.0
1604,399.0,399.0
1605,565.0,565.0
1606,565.0,565.0
1607,399.0,399.0
1608,399.0,399.0
1609,565.0,565.0
1610,565.0,565.0
1611,565.0,565.0
1612,399.0,399.0
1613,565.0,565.0
1614,399.0,399.0
1615,565.0,565.0
1616,565.0,565.0
1617,399.0,399.0
1618,399.0,399.0
1619,399.0,399.0
1620,565.0,565.0
1621,565.0,565.0
1622,565.0,565.0
1623,565.0,565.0
1624,565.0,565.0
1625,565.0,565.0
1626,565.0,565.0
1627,565.0,565.0
1628,565.0,565.0
1629,565.0,565.0
1630,565.0,565.0
1631,565.0,565.0
1632,565.0,565.0
1633,565.0,565.0
1634,565.0,565.0
1635,565.0,565.0
1636,565.0,565.0
1637,565.0,565.0
1638,565.0,565.0
1639,565.0,565.0
1640,565.0,565.0
1641,565.0,565.0
1642,565.0,565.0
1643,565.0,565.0
1644,565.0,565.0
1645,565.0,565.0
1646,565.0,565.0
1647,565.0,565.0
1648,565.0,565.0
1649,565.0,565.0
1650,565.0,565.0
1651,565.0,565.0
1652,565.0,565.0
1653,565.0,565.0
1654,565.0,565.0
1655,565.0,565.0
1656,565.0,565.0
1657,565.0,565.0
1658,565.0,565.0
1659,565.0,565.0
1660,565.0,565.0
1661,565.0,565.0
1662,565.0,565.0
1663,565.0,565.0
1664,565.0,565.0
1665,565.0,565.0
1666,565.0,565.0
1667,565.0,565.0
1668,565.0,565.0
1669,565.0,565.0
1670,565.0,565.0
1671,565.0,565.0
1672,565.0,565.0
1673,565.0,565.0
1674,565.0,565.0
1675,565.0,565.0
1676,565.0,565.0
1677,565.0,565.0
1678,565.0,565.0
1679,565.0,565.0
1680,565.0,565.0
1681,565.0,565.0
1682,565.0,565.0
1683,565.0,565.0
1684,565.0,565.0
1685,565.0,565.0
1686,565.0,565.0
1687,565.0,565.0
1688,565.0,565.0
1689,565.0,565.0
1690,565.0,565.0
1691,565.0,565.0
1692,565.0,565.0
1693,565.0,565.0
1694,565.0,565.0
1695,565.0,565.0
1696,565.0,565.0
1697,565.0,565.0
1698,565.0,565.0
1699,565.0,565.0
1700,565.0,565.0
1701,565.0,565.0
1702,565.0,565.0
1703,565.0,565.0
1704,565.0,565.0
1705,565.0,565.0
1706,565.0,565.0
1707,565.0,565.0
1708,565.0,565.0
1709,565.0,565.0
1710,565.0,565.0
1711,565.0,565.0
1712,565.0,565.0
1713,565.0,565.0
1714,565.0,565.0
1715,565.0,565.0
1716,565.0,565.0
1717,565.0,565.0
1718,565.0,565.0
1719,565.0,565.0
1720,565.0,565.0
1721,565.0,565.0
1722,565.0,565.0
1723,565.0,565.0
1724,565.0,565.0
1725,565.0,565.0
1726,565.0,565.0
1727,565.0,565.0
1728,565.0,565.0
1729,565.0,565.0
1730,565.0,565.0
1731,565.0,565.0
1732,565.0,565.0
1733,565.0,565.0
1734,565.0,565.0
1735,565.0,565.0
1736,565.0,565.0
1737,565.0,565.0
1738,565.0,565.0
1739,565.0,565.0
1740,565.0,565.0
1741,565.0,565.0
1742,565.0,565.0
1743,565.0,565.0
1744,565.0,565.0
1745,565.0,565.0
1746,565.0,565.0
1747,565.0,565.0
1748,565.0,565.0
1749,565.0,565.0
1750,565.0,565.0
1751,565.0,565.0
1752,565.0,565.0
1753,565.0,565.0
1754,565.0,565.0
1755,565.0,565.0
1756,565.0,565.0
1757,565.0,565.0
1758,565.0,565.0
1759,565.0,565.0
1760,565.0,565.0
1761,565.0,565.0
1762,565.0,565.0
1763,565.0,565.0
1764,565.0,565.0
1765,565.0,565.0
1766,565.0,565.0
1767,565.0,565.0
1768,565.0,565.0
1769,565.0,565.0
1770,565.0,565.0
1771,565.0,565.0
1772,565.0,565.0
1773,565.0,565.0
1774,565.0,565.0
1775,565.0,565.0
1776,565.0,565.0
1777,565.0,565.0
1778,565.0,565.0
1779,565.0,565.0
1780,565.0,565.0
1781,565.0,565.0
1782,565.0,565.0
1783,565.0,565.0
1784,565.0,565.0
1785,565.0,565.0
1786,565.0,565.0
1787,565.0,565.0
1788,565.0,565.0
1789,565.0,565.0
1790,565.0,565.0
1791,565.0,565.0
1792,565.0,565.0
1793,565.0,565.0
1794,565.0,565.0
1795,565.0,565.0
1796,565.0,565.0
1797,565.0,565.0
1798,565.0,565.0
1799,565.0,565.0
1800,565.0,565.0
1801,565.0,565.0
1802,565.0,565.0
1803,565.0,565.0
1804,799.0,799.0
1805,565.0,565.0
1806,799.0,799.0
1807,799.0,799.0
1808,799.0,799.0
1809,799.0,799.0
1810,799.0,799.0
1811,799.0,799.0
1812,799.0,799.0
1813,799.0,799.0
1814,799.0,799.0
1815,799.0,799.0
1816,799.0,799.0
1817,799.0,799.0
1818,565.0,565.0
1819,565.0,565.0
1820,565.0,565.0
1821,799.0,799.0
1822,565.0,565.0
1823,799.0,799.0
1824,799.0,799.0
1825,799.0,799.0
1826,799.0,799.0
1827,799.0,799.0
1828,565.0,565.0
1829,799.0,799.0
1830,565.0,565.0
1831,565.0,565.0
1832,799.0,799.0
1833,565.0,565.0
1834,565.0,565.0
1835,565.0,565.0
1836,565.0,565.0
1837,565.0,565.0
1838,565.0,565.0
1839,565.0,565.0
1840,565.0,565.0
1841,799.0,799.0
1842,565.0,565.0
1843,565.0,565.0
1844,565.0,565.0
1845,565.0,565.0
1846,565.0,565.0
1847,565.0,565.0
1848,565.0,565.0
1849,565.0,565.0
1850,565.0,565.0
1851,565.0,565.0
1852,565.0,565.0
1853,565.0,565.0
1854,565.0,565.0
1855,565.0,565.0
1856,565.0,565.0
1857,565.0,565.0
1858,799.0,799.0
1859,565.0,565.0
1860,565.0,565.0
1861,565.0,565.0
1862,565.0,565.0
1863,565.0,565.0
1864,799.0,799.0
1865,565.0,565.0
1866,565.0,565.0
1867,799.0,799.0
1868,565.0,565.0
1869,565.0,565.0
1870,565.0,565.0
1871,565.0,565.0
1872,565.0,565.0
1873,565.0,565.0
1874,565.0,565.0
1875,565.0,565.0
1876,565.0,565.0
1877,565.0,565.0
1878,565.0,565.0
1879,565.0,565.0
1880,799.0,799.0
1881,565.0,565.0
1882,799.0,799.0
1883,799.0,799.0
1884,799.0,799.0
1885,799.0,799.0
1886,799.0,799.0
1887,799.0,799.0
1888,565.0,565.0
1889,565.0,565.0
1890,799.0,799.0
1891,565.0,565.0
1892,565.0,565.0
1893,565.0,565.0
1894,565.0,565.0
1895,565.0,565.0
1896,799.0,799.0
1897,565.0,565.0
1898,565.0,565.0
1899,565.0,565.0
1900,565.0,565.0
1901,565.0,565.0
1902,565.0,565.0
1903,799.0,799.0
1904,565.0,565.0
1905,565.0,565.0
1906,399.0,399.0
1907,565.0,565.0
1908,565.0,565.0
1909,565.0,565.0
1910,565.0,565.0
1911,565.0,565.0
1912,565.0,565.0
1913,565.0,565.0
1914,565.0,565.0
1915,565.0,565.0
1916,565.0,565.0
1917,565.0,565.0
1918,565.0,565.0
1919,565.0,565.0
1920,565.0,565.0
1921,565.0,565.0
1922,565.0,565.0
1923,565.0,565.0
1924,565.0,565.0
1925,565.0,565.0
1926,565.0,565.0
1927,199.0,199.0
1928,565.0,565.0
1929,565.0,565.0
1930,565.0,565.0
1931,565.0,565.0
1932,399.0,399.0
1933,565.0,565.0
1934,565.0,565.0
1935,565.0,565.0
1936,399.0,399.0
1937,565.0,565.0
1938,565.0,565.0
1939,565.0,565.0
1940,565.0,565.0
1941,141.0,141.0
1942,141.0,141.0
1943,141.0,141.0
1944,141.0,141.0
1945,141.0,141.0
1946,565.0,565.0
1947,565.0,565.0
1948,399.0,399.0
1949,565.0,565.0
1950,565.0,565.0
1951,565.0,565.0
1952,565.0,565.0
1953,565.0,565.0
1954,565.0,565.0
1955,141.0,141.0
1956,565.0,565.0
1957,565.0,565.0
1958,565.0,565.0
1959,565.0,565.0
1960,565.0,565.0
1961,565.0,565.0
1962,565.0,565.0
1963,565.0,565.0
1964,565.0,565.0
1965,565.0,565.0
1966,399.0,399.0
1967,565.0,565.0
1968,565.0,565.0
1969,565.0,565.0
1970,141.0,141.0
1971,565.0,565.0
1972,565.0,565.0
1973,199.0,199.0
1974,565.0,565.0
1975,565.0,565.0
1976,565.0,565.0
1977,565.0,565.0
1978,565.0,565.0
1979,565.0,565.0
1980,565.0,565.0
1981,565.0,565.0
1982,565.0,565.0
1983,399.0,399.0
1984,565.0,565.0
1985,565.0,565.0
1986,399.0,399.0
1987,565.0,565.0
1988,565.0,565.0
1989,565.0,565.0
1990,399.0,399.0
1991,399.0,399.0
1992,399.0,399.0
1993,565.0,565.0
1994,399.0,399.0
1995,565.0,565.0
1996,565.0,565.0
1997,799.0,799.0
1998,565.0,565.0
1999,799.0,799.0
2000,799.0,799.0
2001,565.0,565.0
2002,565.0,565.0
2003,399.0,399.0
2004,565.0,565.0
2005,565.0,565.0
2006,565.0,565.0
2007,565.0,565.0
2008,565.0,565.0
2009,799.0,799.0
2010,199.0,199.0
2011,141.0,141.0
2012,565.0,565.0
2013,565.0,565.0
2014,565.0,565.0
2015,565.0,565.0
2016,565.0,565.0
2017,565.0,565.0
2018,565.0,565.0
2019,565.0,565.0
2020,565.0,565.0
2021,565.0,565.0
2022,565.0,565.0
2023,565.0,565.0
2024,141.0,141.0
2025,141.0,141.0
2026,565.0,565.0
2027,141.0,141.0
2028,565.0,565.0
2029,565.0,565.0
2030,565.0,565.0
2031,565.0,565.0
2032,565.0,565.0
2033,565.0,565.0
2034,565.0,565.0
2035,565.0,565.0
2036,565.0,565.0
2037,565.0,565.0
2038,565.0,565.0
2039,565.0,565.0
2040,565.0,565.0
2041,565.0,565.0
2042,565.0,565.0
2043,565.0,565.0
2044,565.0,565.0
2045,565.0,565.0
2046,565.0,565.0
2047,565.0,565.0
2048,565.0,565.0
2049,565.0,565.0
2050,565.0,565.0
2051,565.0,565.0
2052,565.0,565.0
2053,565.0,565.0
2054,565.0,565.0
2055,565.0,565.0
2056,565.0,565.0
2057,565.0,565.0
2058,565.0,565.0
2059,565.0,565.0
2060,565.0,565.0
2061,565.0,565.0
2062,565.0,565.0
2063,565.0,565.0
2064,565.0,565.0
2065,565.0,565.0
2066,565.0,565.0
2067,565.0,565.0
2068,565.0,565.0
2069,565.0,565.0
2070,565.0,565.0
2071,565.0,565.0
2072,565.0,565.0
2073,565.0,565.0
2074,565.0,565.0
2075,565.0,565.0
2076,565.0,565.0
2077,565.0,565.0
2078,565.0,565.0
2079,565.0,565.0
2080,565.0,565.0
2081,565.0,565.0
2082,565.0,565.0
2083,565.0,565.0
2084,565.0,565.0
2085,565.0,565.0
2086,565.0,565.0
2087,565.0,565.0
2088,565.0,565.0
2089,565.0,565.0
2090,565.0,565.0
2091,565.0,565.0
2092,565.0,565.0
2093,565.0,565.0
2094,565.0,565.0
2095,399.0,399.0
2096,565.0,565.0
2097,565.0,565.0
2098,565.0,565.0
2099,565.0,565.0
2100,565.0,565.0
2101,565.0,565.0
2102,565.0,565.0
2103,565.0,565.0
2104,565.0,565.0
2105,565.0,565.0
2106,565.0,565.0
2107,199.0,199.0
2108,565.0,565.0
2109,565.0,565.0
2110,565.0,565.0
2111,565.0,565.0
2112,565.0,565.0
2113,565.0,565.0
2114,565.0,565.0
2115,199.0,199.0
2116,565.0,565.0
2117,565.0,565.0
2118,565.0,565.0
2119,565.0,565.0
2120,565.0,565.0
2121,199.0,199.0
2122,565.0,565.0
2123,565.0,565.0
2124,565.0,565.0
2125,565.0,565.0
2126,565.0,565.0
2127,565.0,565.0
2128,565.0,565.0
2129,565.0,565.0
2130,565.0,565.0
2131,199.0,199.0
2132,565.0,565.0
2133,565.0,565.0
2134,565.0,565.0
2135,565.0,565.0
2136,565.0,565.0
2137,565.0,565.0
2138,565.0,565.0
2139,565.0,565.0
2140,565.0,565.0
2141,565.0,565.0
2142,565.0,565.0
2143,199.0,199.0
2144,199.0,199.0
2145,565.0,565.0
2146,565.0,565.0
2147,565.0,565.0
2148,565.0,565.0
2149,565.0,565.0
2150,565.0,565.0
2151,565.0,565.0
2152,565.0,565.0
2153,565.0,565.0
2154,565.0,565.0
2155,565.0,565.0
2156,565.0,565.0
2157,565.0,565.0
2158,565.0,565.0
2159,565.0,565.0
2160,565.0,565.0
2161,565.0,565.0
2162,565.0,565.0
2163,565.0,565.0
2164,565.0,565.0
2165,565.0,565.0
2166,565.0,565.0
2167,565.0,565.0
2168,565.0,565.0
2169,565.0,565.0
2170,565.0,565.0
2171,565.0,565.0
2172,565.0,565.0
2173,565.0,565.0
2174,565.0,565.0
2175,565.0,565.0
2176,565.0,565.0
2177,565.0,565.0
2178,565.0,565.0
2179,565.0,565.0
2180,565.0,565.0
2181,565.0,565.0
2182,565.0,565.0
2183,565.0,565.0
2184,565.0,565.0
2185,565.0,565.0
2186,565.0,565.0
2187,565.0,565.0
2188,565.0,565.0
2189,565.0,565.0
2190,565.0,565.0
2191,565.0,565.0
2192,565.0,565.0
2193,565.0,565.0
2194,565.0,565.0
2195,565.0,565.0
2196,565.0,565.0
2197,565.0,565.0
2198,565.0,565.0
2199,565.0,565.0
2200,565.0,565.0
2201,565.0,565.0
2202,565.0,565.0
2203,565.0,565.0
2204,565.0,565.0
2205,565.0,565.0
2206,565.0,565.0
2207,565.0,565.0
2208,565.0,565.0
2209,565.0,565.0
2210,565.0,565.0
2211,565.0,565.0
2212,565.0,565.0
2213,565.0,565.0
2214,565.0,565.0
2215,565.0,565.0
2216,565.0,565.0
2217,565.0,565.0
2218,565.0,565.0
2219,565.0,565.0
2220,565.0,565.0
2221,565.0,565.0
2222,565.0,565.0
2223,565.0,565.0
2224,565.0,565.0
2225,565.0,565.0
2226,565.0,565.0
2227,565.0,565.0
2228,565.0,565.0
2229,565.0,565.0
2230,565.0,565.0
2231,565.0,565.0
2232,565.0,565.0
2233,565.0,565.0
2234,565.0,565.0
2235,565.0,565.0
2236,565.0,565.0
2237,565.0,565.0
2238,565.0,565.0
2239,565.0,565.0
2240,199.0,199.0
2241,565.0,565.0
2242,565.0,565.0
2243,565.0,565.0
2244,565.0,565.0
2245,565.0,565.0
2246,565.0,565.0
2247,565.0,565.0
2248,565.0,565.0
2249,565.0,565.0
2250,565.0,565.0
2251,565.0,565.0
2252,282.0,282.0
2253,565.0,565.0
2254,565.0,565.0
2255,565.0,565.0
2256,565.0,565.0
2257,565.0,565.0
2258,565.0,565.0
2259,565.0,565.0
2260,199.0,199.0
2261,565.0,565.0
2262,199.0,199.0
2263,199.0,199.0
2264,565.0,565.0
2265,565.0,565.0
2266,199.0,199.0
2267,565.0,565.0
2268,199.0,199.0
2269,565.0,565.0
2270,565.0,565.0
2271,565.0,565.0
2272,199.0,199.0
2273,199.0,199.0
2274,199.0,199.0
2275,199.0,199.0
2276,565.0,565.0
2277,565.0,565.0
2278,565.0,565.0
2279,565.0,565.0
2280,565.0,565.0
2281,199.0,199.0
2282,565.0,565.0
2283,565.0,565.0
2284,565.0,565.0
2285,565.0,565.0
2286,565.0,565.0
2287,565.0,565.0
2288,565.0,565.0
2289,565.0,565.0
2290,282.0,282.0
2291,565.0,565.0
2292,565.0,565.0
2293,565.0,565.0
2294,565.0,565.0
2295,565.0,565.0
2296,565.0,565.0
2297,799.0,799.0
2298,799.0,799.0
2299,565.0,565.0
2300,565.0,565.0
2301,565.0,565.0
2302,799.0,799.0
2303,565.0,565.0
2304,799.0,799.0
2305,799.0,799.0
2306,565.0,565.0
2307,565.0,565.0
2308,565.0,565.0
2309,799.0,799.0
2310,565.0,565.0
2311,565.0,565.0
2312,565.0,565.0
2313,799.0,799.0
2314,799.0,799.0
2315,799.0,799.0
2316,565.0,565.0
2317,565.0,565.0
2318,799.0,799.0
2319,799.0,799.0
2320,565.0,565.0
2321,799.0,799.0
2322,565.0,565.0
2323,799.0,799.0
2324,799.0,799.0
2325,565.0,565.0
2326,799.0,799.0
2327,565.0,565.0
2328,799.0,799.0
2329,799.0,799.0
2330,799.0,799.0
2331,799.0,799.0
2332,799.0,799.0
2333,799.0,799.0
2334,799.0,799.0
2335,799.0,799.0
2336,799.0,799.0
2337,799.0,799.0
2338,799.0,799.0
2339,799.0,799.0
2340,799.0,799.0
2341,799.0,799.0
2342,799.0,799.0
2343,799.0,799.0
2344,799.0,799.0
2345,799.0,799.0
2346,799.0,799.0
2347,799.0,799.0
2348,799.0,799.0
2349,799.0,799.0
2350,799.0,799.0
2351,799.0,799.0
2352,565.0,565.0
2353,799.0,799.0
2354,799.0,799.0
2355,799.0,799.0
2356,799.0,799.0
2357,799.0,799.0
2358,799.0,799.0
2359,799.0,799.0
2360,799.0,799.0
2361,799.0,799.0
2362,799.0,799.0
2363,799.0,799.0
2364,799.0,799.0
2365,799.0,799.0
2366,799.0,799.0
2367,799.0,799.0
2368,799.0,799.0
2369,799.0,799.0
2370,799.0,799.0
2371,799.0,799.0
2372,799.0,799.0
2373,799.0,799.0
2374,799.0,799.0
2375,799.0,799.0
2376,799.0,799.0
2377,799.0,799.0
2378,799.0,799.0
2379,799.0,799.0
2380,799.0,799.0
2381,799.0,799.0
2382,799.0,799.0
2383,799.0,799.0
2384,799.0,799.0
2385,799.0,799.0
2386,141.0,141.0
2387,799.0,799.0
2388,799.0,799.0
2389,799.0,799.0
2390,799.0,799.0
2391,799.0,799.0
2392,799.0,799.0
2393,799.0,799.0
2394,799.0,799.0
2395,799.0,799.0
2396,799.0,799.0
2397,799.0,799.0
2398,141.0,141.0
2399,799.0,799.0
2400,799.0,799.0
2401,799.0,799.0
2402,799.0,799.0
2403,799.0,799.0
2404,799.0,799.0
2405,799.0,799.0
2406,799.0,799.0
2407,799.0,799.0
2408,799.0,799.0
2409,799.0,799.0
2410,799.0,799.0
2411,799.0,799.0
2412,799.0,799.0
2413,799.0,799.0
2414,799.0,799.0
2415,799.0,799.0
2416,799.0,799.0
2417,799.0,799.0
2418,799.0,799.0
2419,799.0,799.0
2420,799.0,799.0
2421,799.0,799.0
2422,799.0,799.0
2423,799.0,799.0
2424,799.0,799.0
2425,799.0,799.0
2426,799.0,799.0
2427,799.0,799.0
2428,799.0,799.0
2429,799.0,799.0
2430,799.0,799.0
2431,799.0,799.0
2432,799.0,799.0
2433,799.0,799.0
2434,799.0,799.0
2435,799.0,799.0
2436,799.0,799.0
2437,799.0,799.0
2438,799.0,799.0
2439,799.0,799.0
2440,799.0,799.0
2441,799.0,799.0
2442,799.0,799.0
2443,799.0,799.0
2444,799.0,799.0
2445,799.0,799.0
2446,799.0,799.0
2447,799.0,799.0
2448,799.0,799.0
2449,799.0,799.0
2450,799.0,799.0
2451,799.0,799.0
2452,799.0,799.0
2453,799.0,799.0
2454,799.0,799.0
2455,799.0,799.0
2456,799.0,799.0
2457,799.0,799.0
2458,799.0,799.0
2459,799.0,799.0
2460,799.0,799.0
2461,799.0,799.0
2462,799.0,799.0
2463,799.0,799.0
2464,799.0,799.0
2465,799.0,799.0
2466,799.0,799.0
2467,799.0,799.0
2468,799.0,799.0
2469,799.0,799.0
2470,799.0,799.0
2471,799.0,799.0
2472,799.0,799.0
2473,799.0,799.0
2474,799.0,799.0
2475,799.0,799.0
2476,799.0,799.0
2477,799.0,799.0
2478,799.0,799.0
2479,799.0,799.0
2480,799.0,799.0
2481,799.0,799.0
2482,799.0,799.0
2483,799.0,799.0
2484,799.0,799.0
2485,799.0,799.0
2486,799.0,799.0
2487,799.0,799.0
2488,799.0,799.0
2489,799.0,799.0
2490,799.0,799.0
2491,799.0,799.0
2492,799.0,799.0
2493,799.0,799.0
2494,799.0,799.0
2495,799.0,799.0
2496,799.0,799.0
2497,799.0,799.0
2498,799.0,799.0
2499,799.0,799.0
2500,799.0,799.0
2501,799.0,799.0
2502,799.0,799.0
2503,799.0,799.0
2504,799.0,799.0
2505,799.0,799.0
2506,799.0,799.0
2507,799.0,799.0
2508,141.0,141.0
2509,799.0,799.0
2510,799.0,799.0
2511,799.0,799.0
2512,799.0,799.0
2513,799.0,799.0
2514,799.0,799.0
2515,799.0,799.0
2516,799.0,799.0
2517,799.0,799.0
2518,799.0,799.0
2519,799.0,799.0
2520,799.0,799.0
2521,799.0,799.0
2522,799.0,799.0
2523,799.0,799.0
2524,799.0,799.0
2525,799.0,799.0
2526,799.0,799.0
2527,799.0,799.0
2528,799.0,799.0
2529,799.0,799.0
2530,799.0,799.0
2531,799.0,799.0
2532,799.0,799.0
2533,799.0,799.0
2534,799.0,799.0
2535,799.0,799.0
2536,799.0,799.0
2537,799.0,799.0
2538,799.0,799.0
2539,799.0,799.0
2540,799.0,799.0
2541,799.0,799.0
2542,799.0,799.0
2543,799.0,799.0
2544,799.0,799.0
2545,799.0,799.0
2546,799.0,799.0
2547,799.0,799.0
2548,799.0,799.0
2549,799.0,799.0
2550,799.0,799.0
2551,799.0,799.0
2552,799.0,799.0
2553,799.0,799.0
2554,799.0,799.0
2555,799.0,799.0
2556,799.0,799.0
2557,799.0,799.0
2558,799.0,799.0
2559,799.0,799.0
2560,799.0,799.0
2561,799.0,799.0
2562,799.0,799.0
2563,799.0,799.0
2564,799.0,799.0
2565,799.0,799.0
2566,799.0,799.0
2567,799.0,799.0
2568,799.0,799.0
2569,799.0,799.0
2570,799.0,799.0
2571,799.0,799.0
2572,799.0,799.0
2573,799.0,799.0
2574,799.0,799.0
2575,1131.0,1131.0
2576,799.0,799.0
2577,799.0,799.0
2578,1131.0,1131.0
2579,1131.0,1131.0
2580,799.0,799.0
2581,799.0,799.0
2582,1131.0,1131.0
2583,799.0,799.0
2584,799.0,799.0
2585,1131.0,1131.0
2586,799.0,799.0
2587,1131.0,1131.0
2588,1131.0,1131.0
2589,1131.0,1131.0
2590,1131.0,1131.0
2591,799.0,799.0
2592,1131.0,1131.0
2593,1131.0,1131.0
2594,1131.0,1131.0
2595,1131.0,1131.0
2596,1131.0,1131.0
2597,799.0,799.0
2598,1131.0,1131.0
2599,1131.0,1131.0
2600,1131.0,1131.0
2601,1131.0,1131.0
2602,1131.0,1131.0
2603,141.0,141.0
2604,141.0,141.0
2605,141.0,141.0
2606,141.0,141.0
2607,1131.0,1131.0
2608,1131.0,1131.0
2609,141.0,141.0
2610,141.0,141.0
2611,1131.0,1131.0
2612,141.0,141.0
2613,1131.0,1131.0
2614,141.0,141.0
2615,141.0,141.0
2616,1131.0,1131.0
2617,1131.0,1131.0
2618,1131.0,1131.0
2619,1131.0,1131.0
2620,1131.0,1131.0
2621,1131.0,1131.0
2622,1131.0,1131.0
2623,1131.0,1131.0
2624,1131.0,1131.0
2625,1131.0,1131.0
2626,1131.0,1131.0
2627,1131.0,1131.0
2628,1131.0,1131.0
2629,1131.0,1131.0
2630,1131.0,1131.0
2631,1131.0,1131.0
2632,1131.0,1131.0
2633,1131.0,1131.0
2634,1131.0,1131.0
2635,1131.0,1131.0
2636,1131.0,1131.0
2637,1131.0,1131.0
2638,1131.0,1131.0
2639,1131.0,1131.0
2640,1131.0,1131.0
2641,1131.0,1131.0
2642,1131.0,1131.0
2643,1131.0,1131.0
2644,1131.0,1131.0
2645,1131.0,1131.0
2646,1131.0,1131.0
2647,1131.0,1131.0
2648,799.0,799.0
2649,1131.0,1131.0
2650,1131.0,1131.0
2651,1131.0,1131.0
2652,1131.0,1131.0
2653,1131.0,1131.0
2654,1131.0,1131.0
2655,799.0,799.0
2656,799.0,799.0
2657,1131.0,1131.0
2658,799.0,799.0
2659,1131.0,1131.0
2660,799.0,799.0
2661,799.0,799.0
2662,282.0,282.0
2663,1131.0,1131.0
2664,799.0,799.0
2665,1131.0,1131.0
2666,199.0,199.0
2667,199.0,199.0
2668,1131.0,1131.0
2669,199.0,199.0
2670,199.0,199.0
2671,199.0,199.0
2672,799.0,799.0
2673,199.0,199.0
2674,1131.0,1131.0
2675,199.0,199.0
2676,199.0,199.0
2677,199.0,199.0
2678,565.0,565.0
2679,199.0,199.0
2680,199.0,199.0
2681,199.0,199.0
2682,199.0,199.0
2683,199.0,199.0
2684,565.0,565.0
2685,282.0,282.0
2686,199.0,199.0
2687,199.0,199.0
2688,199.0,199.0
2689,199.0,199.0
2690,199.0,199.0
2691,199.0,199.0
2692,199.0,199.0
2693,199.0,199.0
2694,199.0,199.0
2695,141.0,141.0
2696,199.0,199.0
2697,199.0,199.0
2698,141.0,141.0
2699,199.0,199.0
2700,141.0,141.0
2701,141.0,141.0
2702,199.0,199.0
2703,141.0,141.0
2704,199.0,199.0
2705,141.0,141.0
2706,199.0,199.0
2707,141.0,141.0
2708,141.0,141.0
2709,141.0,141.0
2710,199.0,199.0
2711,199.0,199.0
2712,199.0,199.0
2713,199.0,199.0
2714,199.0,199.0
2715,199.0,199.0
2716,199.0,199.0
2717,199.0,199.0
2718,199.0,199.0
2719,199.0,199.0
2720,199.0,199.0
2721,199.0,199.0
2722,199.0,199.0
